building_id,building_code,building_block,building_coord_x,building_coord_y,demand_kwh,max_pv_gen_kwh,max_pv_size_kw,existing_pv_size_kw,pv_possible,minergie
B302003935,302003935,Z0703,680618,247184,26922.2485,115742.6365,126,0,1,0
B302003936,302003936,Z0703,680587,247201,5292.5126,72396.7886,79,0,1,0
B302003937,302003937,Z1562,680567,247177,5998.183,15706.07,16,0,1,0
B302003943,302003943,Z0260,681030,247344,171.7076,5515.1844,5,0,1,0
B302003995,302003995,Z0827,680507,246184,20987.7165,5505.3473,5,0,1,0
B302003996,302003996,Z0827,680502,246191,2511.8522,9123.147,9,0,1,0
B302003997,302003997,Z0312,681216,247408,0,16556.4772,26,0,1,0
B302003999,302003999,Z0312,681208.14,247377.65,0,18584.7636,30,0,1,0
B302004015,302004015,Z0312,681200.22,247396.96,0,3396.2005,5,0,1,0
B302004021,302004021,Z1818,681517,246951,0,6678.61,7,0,1,0
B302004054,302004054,Z1099,681621,247290,6805.6338,101517.657,107,0,1,0
B302004075,302004075,Z1058,681380,246991,54560.2339,42131.9095,46,0,1,0
B302004141,302004141,Z1913,681156,246040,0,2522.72,2,0,1,0
B302004152,302004152,Z1607,681029,247460,7480.569,25750.15,27,0,1,0
B302004156,302004156,Z1753,681385,247229,0,0,2,0,1,0
B302004166,302004166,Z1450,681048,247657,0,5310.6,5,0,1,0
B302004173,302004173,Z0664,681123,246991,7688.7748,42094.8597,45,0,1,0
B302004178,302004178,Z1324,680474,246724,1342.976,7392.71,7,0,1,0
B302004180,302004180,Z0882,680666,245905,9475.26,33485.57,36,0,1,0
B302004184,302004184,Z0499,681550,246173,11992.458,34153.69,36,0,1,0
B302004187,302004187,Z0643,681083,245912,70480.088,70945.17,166,0,1,1
B302004192,302004192,Z1613,682167,246950,0,15771.67,16,0,1,0
B302004193,302004193,Z1612,682111,247007,0,16011.46,17,0,1,0
B302004199,302004199,Z1924,680985,245863,0,5201.47,5,0,1,0
B302004204,302004204,Z1621,680351,247619,1488.608,2491.28,3,0,1,0
B302004208,302004208,Z1629,680726,247912,0,5996.93,7,0,1,0
B302004218,302004218,Z0455,681656,246093,0,5195.6794,6,0,1,0
B302004223,302004223,Z1872,680858,246574,0,2668.48,2,0,1,0
B302004225,302004225,Z1801,681251,246114,0,2589.19,2,0,1,0
B302004228,302004228,Z1583,681352,247504,0,6280.05,10,0,1,0
B302004231,302004231,Z1815,681510,246858,0,1684.19,2,0,1,0
B302004234,302004234,Z1740,681194,245712,0,2019.1,2,0,1,0
B302004244,302004244,Z1634,682018,247088,0,0,4,0,1,0
B302004245,302004245,Z1635,682015,247082,0,0,4,0,1,0
B302004246,302004246,Z1636,682012,247078,0,0,2,0,1,0
B302004260,302004260,Z1875,680737,246540,0,1480.56,1,0,1,0
B302004261,302004261,Z1385,680760,246515,0,9614.8,10,0,1,0
B302004269,302004269,Z1638,682062,247087,0,0,1,0,1,0
B302004274,302004274,Z1776,681744,246959,0,1968.53,2,0,1,0
B302004277,302004277,Z1653,681480,247117,0,0,1,0,1,0
B302004559,302004559,Z1181,682297,247822,45395.3288,56301.8707,62,0,1,0
B302004589,302004589,Z1698,682079,247779,0,10829.32,12,0,1,0
B302004609,302004609,Z1200,682076,247469,9036.363,0,6,0,0,0
B302004625,302004625,Z0010,681653.41,247992.22,0,21640.7238,39,0,1,0
B302004639,302004639,Z1699,682060,247755,0,889.2,1,0,1,0
B302004660,302004660,Z0236,681174,247958,7717.4664,22675.8504,24,0,1,0
B302004671,302004671,Z0074,682362,247898,199349.17,218390.45,238,0,1,0
B302004673,302004673,Z1206,682228,248027,635.5469,7917.2525,8,0,1,0
B302004686,302004686,Z0015,681907.71,247839.13,0,0,0,0,1,0
B302004712,302004712,Z0125,682257,247382,10339.817,112502.88,159,0,1,0
B302004714,302004714,Z1648,682094,247293,0,0,11,0,1,0
B302004769,302004769,Z1223,682341,247946,5833.5055,20506.3672,21,0,1,0
B302004840,302004840,Z1240,682415,247663,13386.2232,28439.1612,40,0,1,0
B302004843,302004843,Z1767,681999,247444,3804.439,3166.67,4,0,1,0
B302004856,302004856,Z0122,682166,247344,14822.744,33040.4,44,0,1,0
B302004880,302004880,Z1765,682081,247362,0,0,6,0,1,0
B302004885,302004885,Z1145,682084,247688,1666.2686,8605.9801,9,0,1,0
B302004886,302004886,Z0194,682071,247679,420.0344,12635.9405,13,0,1,0
B302004887,302004887,Z1226,682328,248000,10373.5371,16941.432,18,0,1,0
B302004889,302004889,Z1356,682333,248021,509.8819,14208.9519,15,0,1,0
B302004890,302004890,Z1212,682352,248008,12232.7539,9815.9952,15,0,1,0
B302004900,302004900,Z1199,682110,247551,5195.8868,11117.1452,11,0,1,0
B302004912,302004912,Z1069,682156,247754,10855.649,53882.57,66,0,1,0
B302004916,302004916,Z1176,682303,247162,854.3781,28649.9162,30,0,1,0
B302004963,302004963,Z1199,682112,247556,7021.4686,7511.5846,8,0,1,0
B302004964,302004964,Z1229,682105,247958,11815.544,12824.91,15,0,1,0
B302004983,302004983,Z0356,682330,247654,4866.3449,13919.4334,14,0,1,0
B302004984,302004984,Z0356,682336,247661,754.2543,5988.5934,6,0,1,0
B302005005,302005005,Z1528,682047,247353,0,14668.8327,17,0,1,0
B302005007,302005007,Z1403,682241,247456,34220.0955,12346.3999,13,0,1,0
B302005031,302005031,Z1172,682339,247851,7008.9705,5673.9193,6,0,1,0
B302005044,302005044,Z0066,682260,247735,18955.7054,24196.6804,25,0,1,0
B302005070,302005070,Z1213,682244,247944,1518.0091,11857.4217,12,0,1,0
B302005091,302005091,Z1172,682349,247843,29982.8183,24271.7657,25,0,1,0
B302005123,302005123,Z1162,681827,247596,1837.538,3189.65,4,0,1,0
B302005128,302005128,Z1771,682339,247252,747.7463,7726.0483,25,0,1,0
B302005129,302005129,Z1771,682332,247244,18818.7616,8625.6566,28,0,1,0
B302005131,302005131,Z1771,682330,247232,261.1991,2698.8251,8,0,1,0
B302005145,302005145,Z0196,682173,247504,54992.7392,25088.2258,26,0,1,0
B302005152,302005152,Z0012,681790.2,247970.88,3411.3721,30936.2546,43,0,1,0
B302005154,302005154,Z1764,681904,247589,4167.414,2384.4558,5,0,1,0
B302005163,302005163,Z1356,682338,248028,8938.0906,10262.0208,11,0,1,0
B302005165,302005165,Z1179,682235,247239,14633.1931,17164.2696,18,0,1,0
B302005175,302005175,Z1537,681974,247340,8800.301,9949.27,11,0,1,0
B302005187,302005187,Z0025,681925,247899,6386.854,0,9,0,0,0
B302005204,302005204,Z0238,681346,247829,1182.2597,6875.0741,7,0,1,0
B302005215,302005215,Z1973,682049,247836,8148.021,6590.3143,9,0,1,0
B302005221,302005221,Z1763,681916,247557,0,0,3,0,1,0
B302005236,302005236,Z0035,682349,247586,132643.025,139530.59,170,0,1,0
B302005238,302005238,Z1170,681862,247541,2174.283,6310.9306,7,0,1,0
B302005239,302005239,Z1170,681852,247549,3697.956,12896.2494,15,0,1,0
B302005243,302005243,Z0139,681665,247891,58027.3798,38227.3844,41,0,1,0
B302005252,302005252,Z0039,682005,247925,56529.16,151108.15,162,0,1,0
B302005253,302005253,Z0249,682131,247726,3124.978,44142.62,53,0,1,0
B302005283,302005283,Z1202,682015,247453,84.6349,2075.202,2,0,1,0
B302005340,302005340,Z1190,682351,247224,57612.655,38227.09,41,0,1,0
B302005353,302005353,Z1697,682086,247798,3194.828,7580.89,8,0,1,0
B302005354,302005354,Z0034,682266,247678,0,5879.76,7,0,1,0
B302005355,302005355,Z1230,682090,247970,277.3317,8373.6503,8,0,1,0
B302005358,302005358,Z0009,682194,247670,14781.3946,32639.8601,53,0,1,0
B302005361,302005361,Z0009,682152.25,247684.55,14479.7335,31973.7405,51,0,1,0
B302005362,302005362,Z0066,682251,247729,186.7231,12533.5323,13,0,1,0
B302005363,302005363,Z1155,681878,247435,131.4749,4191.0449,4,0,1,0
B302005364,302005364,Z1158,681857,247515,8005.9473,68642.2016,73,0,1,0
B302005365,302005365,Z1693,681879,247511,0,6819.8,10,0,1,0
B302005367,302005367,Z0062,681800,247491,0,1447298.058,1530,0,1,0
B302005408,302005408,Z0243,681708,247851,62652.3982,46695.5816,49,0,1,0
B302005426,302005426,Z1684,681271,247870,23886.661,0,31,0,0,0
B302005431,302005431,Z0071,681471,247840,47854.6678,278778.1793,309,0,1,0
B302005438,302005438,Z0193,681958,247571,87015.5052,177552.5798,189,0,1,0
B302005439,302005439,Z0193,681937,247571,69984.3263,78646.3808,84,0,1,0
B302005478,302005478,Z1755,681795,247589,0,0,8,0,1,0
B302005488,302005488,Z1746,681168,247941,4063.811,0,7,0,0,0
B302005498,302005498,Z1970,681736,247791,1232.667,5840.89,7,0,1,0
B302005517,302005517,Z1546,682279,247283,1563.771,2381.77,3,0,1,0
B302005578,302005578,Z1650,682253,247106,11950.445,0,28,0,0,0
B302005580,302005580,Z1687,682036,247423,2820.9244,8534.9412,9,0,1,0
B302005596,302005596,Z0139,681660,247879,827.1856,7369.1343,7,0,1,0
B302005606,302005606,Z0235,681310,247921,34860.204,0,84,0,0,0
B302005640,302005640,Z1975,682134,247785,623.91,1716.71,1,0,1,0
B302005704,302005704,Z1544,681957,247764,0,3184.78,4,0,1,0
B302005712,302005712,Z0066,682278,247737,24481.8783,87734.726,93,0,1,0
B302005765,302005765,Z1700,682098,247783,0,0,0,0,1,0
B302005776,302005776,Z1976,682010,247796,0,0,1,0,1,0
B302019273,302019273,Z1374,682403,246989,20843.889,31406.06,33,0,1,0
B302019279,302019279,Z1627,680526,247681,0,2351.17,2,0,1,0
B302019308,302019308,Z1182,682005,247434,12426.9617,39336.5883,42,0,1,1
B302019485,302019485,Z1434,681114,245739,24916.442,77809.02,83,0,1,1
B302019486,302019486,Z1436,681157,245752,23269.042,77769.97,84,0,1,1
B302019487,302019487,Z1438,681117,245781,8619.8444,32468.1719,35,0,1,1
B302019488,302019488,Z1437,681083,245836,18123.525,56360.93,62,0,1,1
B302019489,302019489,Z1438,681119,245777,3512.0086,26283.0481,28,0,1,0
B302019490,302019490,Z1433,681080,245794,24916.639,78405.36,84,0,1,1
B302019530,302019530,Z1919,681002,245876,0,0,0,0,1,0
B302019576,302019576,Z0165,682247,246832,30725.897,89301.15,95,0,1,0
B302019577,302019577,Z0163,682230,246787,30684.561,88967.46,95,0,1,0
B302019578,302019578,Z0164,682209,246742,30729.647,92080.08,98,0,1,0
B302019579,302019579,Z0162,682197,246810,30683.763,92428.59,98,0,1,0
B302019608,302019608,Z1637,681874,247048,0,0,3,0,1,0
B302019663,302019663,Z1431,681114,245959,0,5650.09,6,0,1,0
B302019758,302019758,Z0531,681035,245847,6035.6138,39317.1409,43,0,1,0
B302019767,302019767,Z0064,682021,247764,6360.6265,21068.2545,22,0,1,0
B302019768,302019768,Z1643,681913,246659,0,96192.11,103,0,1,0
B302019804,302019804,Z1754,681573,247624,0,3700.5,4,0,1,0
B302019875,302019875,Z1397,681562,246543,188.9685,11089.8326,12,0,1,0
B302019902,302019902,Z0033,682166.78,246674.85,1072811.763,393004.8672,470,0,1,0
B302019903,302019903,Z0199,682086,246644,600734.536,313087.47,337,0,1,0
B302019911,302019911,Z0008,681241,246556,136153.963,364534.46,388,0,1,0
B302019924,302019924,Z1756,681728,247482,0,3505.22,3,0,1,0
B302019935,302019935,Z1525,681310,246527,125950.663,321088.38,341,0,1,0
B302020022,302020022,Z1822,681318,246723,0,1853.15,2,0,1,0
B302020068,302020068,Z1914,681172,246004,0,1339.61,1,0,1,0
B302020180,302020180,Z1524,681246,246614,47263.477,129071.25,136,0,1,0
B302020244,302020244,Z0007,681277,246643,123359.984,331828.98,354,0,1,0
B302020254,302020254,Z1570,681974,246176,0,9385.73,12,0,1,0
B302020291,302020291,Z1810,681295,246687,69270.145,168564.37,181,0,1,0
B302020301,302020301,Z1075,682043,247569,15287.9442,60640.3639,65,0,1,0
B302020303,302020303,Z1075,682078,247585,9252.1844,36699.2332,39,0,1,0
B302020304,302020304,Z1075,682073,247565,13699.5864,54340.0664,58,0,1,0
B302020311,302020311,Z1840,682179,246698,0,2289.64,2,0,1,0
B302020312,302020312,Z0204,682150,246768,35709.8801,164444.0391,174,0,1,0
B302020313,302020313,Z0204,682153,246726,33816.6057,135413.4855,143,0,1,0
B302020314,302020314,Z0204,682112,246728,32437.8302,153206.4054,162,0,1,0
B302020315,302020315,Z1196,682147,247274,17889.746,50884.08,55,0,1,0
B302020316,302020316,Z1178,682169,247268,6930.3032,21036.0568,22,0,1,0
B302020351,302020351,Z1811,681358,246592,97752.296,272392.26,293,0,1,0
B302020376,302020376,Z1978,680909,248010,0,0,1,0,1,0
B302020510,302020510,Z1794,681808,246381,131.1061,1572.7074,9,0,1,0
B302020549,302020549,Z1841,682292,246713,0,6859.43,7,0,1,0
B302020633,302020633,Z0457,681660,245889,40538.3501,92641.356,99,0,1,0
B302020634,302020634,Z0457,681644,245915,40335.5564,92178.1493,98,0,1,0
B302020635,302020635,Z0457,681629,245939,33276.5029,89553.3108,95,0,1,0
B302020636,302020636,Z0457,681613,245964,34860.1277,92178.1493,98,0,1,0
B302020654,302020654,Z0071,681476,247778,663725.1142,280142.4411,310,0,1,0
B302020736,302020736,Z1845,682361,246686,0,1687.7,1,0,1,0
B302020771,302020771,Z1605,680853,247157,205.7755,0,0,0,0,0
B302020783,302020783,Z1388,680779,246530,0,992.7186,1,0,1,0
B302020784,302020784,Z0889,680831,246476,64.7445,747.248,0,0,1,0
B302020786,302020786,Z0524,681095,246021,72.6072,1473.2946,1,0,1,0
B302020787,302020787,Z1908,680977,245943,0,1089.8,1,0,1,0
B302020788,302020788,Z1920,680989,245873,0,2011.18,2,0,1,0
B302020792,302020792,Z1620,681760,247335,0,0,0,0,1,0
B302020793,302020793,Z1779,681782,246866,0,0,1,0,1,0
B302020794,302020794,Z1065,681517,245838,277.7859,2857.019,3,0,1,0
B302020796,302020796,Z0115,681322,246167,24.4261,8282.2617,9,3,1,0
B302020797,302020797,Z1805,681319,246140,0,1035.08,1,0,1,0
B302020798,302020798,Z1804,681322,246136,0,918.15,1,0,1,0
B302020799,302020799,Z1827,681223,246904,0,1304.42,1,0,1,0
B302020802,302020802,Z1832,681192,246826,0,717.61,0,0,1,0
B302020816,302020816,Z1814,681538,246883,0,2376.07,2,0,1,0
B302020817,302020817,Z0282,681379,247668,1197.2203,7852.0857,8,0,1,0
B302020818,302020818,Z1104,681575,247344,151.4361,1657.882,3,0,1,0
B302020819,302020819,Z1747,681260,247505,0,0,1,0,1,0
B302020836,302020836,Z1534,681954,247370,0,8413.33,11,0,1,0
B302020837,302020837,Z0190,681971,247369,112.906,3387.495,3,0,1,0
B302020838,302020838,Z0190,681968,247373,220.6798,6621.0129,7,0,1,0
B302020997,302020997,Z0021,681852.65,247924.76,41.2851,209.4746,0,0,1,0
B302021448,302021448,Z0112,681323,246263,6483.7216,42083.4178,45,0,1,0
B302021450,302021450,Z0922,681216,247142,0,4396.1166,5,0,1,0
B302021451,302021451,Z1897,680885,245896,0,0,0,0,1,0
B302021452,302021452,Z1899,680868,245923,0,0,0,0,1,0
B302021453,302021453,Z1901,680851,245951,0,540.42,0,0,1,0
B302021454,302021454,Z1903,680834,245979,0,678.29,0,0,1,0
B302021690,302021690,Z1125,681704,247336,71675.3839,207406.6748,275,0,1,0
B302022017,302022017,Z1926,681280,247709,0,0,1,0,1,0
B302022080,302022080,Z0088,681890,245896,2051914.925,876913.06,939,0,1,0
B302022100,302022100,Z0203,682050,246650,142267.6981,132296.7517,144,0,1,0
B302022101,302022101,Z0203,682037,246633,27662.0658,37298.854,40,0,1,0
B302022102,302022102,Z0203,682025,246609,227675.7376,165941.8404,180,0,1,0
B302022103,302022103,Z0203,682005,246584,99109.2301,95454.6183,104,0,1,0
B302022306,302022306,Z1298,682139,246343,163.045,2887.1642,3,0,1,0
B302022308,302022308,Z1459,682134,246131,3327.165,16819.5676,19,0,1,0
B302022309,302022309,Z1459,682135,246091,34647.6302,36489.9093,41,0,1,0
B302022310,302022310,Z0159,682112,245875,2773.2971,6120.7184,6,0,1,0
B302022339,302022339,Z0580,682274,246486,347.5323,2870.5624,3,0,1,0
B302022340,302022340,Z0580,682279,246485,552.8924,4566.8039,4,0,1,0
B302022344,302022344,Z0572,682209,246257,170.7185,4854.195,5,0,1,0
B302022351,302022351,Z0566,682036,245819,9687.1009,52025.9382,56,0,1,0
B302022356,302022356,Z1548,682017,246011,2754.3865,24985.669,26,0,1,0
B302022360,302022360,Z0588,682134,246388,170.9607,5175.3265,5,0,1,0
B302022361,302022361,Z1501,682198,246134,462.3455,3565.5739,3,0,1,0
B302022363,302022363,Z1466,682119,245980,201.0997,6144.4012,6,0,1,0
B302022364,302022364,Z0970,681313,246776,128.9623,3914.1135,4,0,1,0
B302022365,302022365,Z1737,681771,246481,0,2427.6709,2,0,1,0
B302022366,302022366,Z1737,681756,246460,0,2998.8876,3,0,1,0
B302022367,302022367,Z0942,681223,246961,232.5555,6932.8376,7,0,1,0
B302022368,302022368,Z0943,681255,246884,103.0362,3050.4012,3,0,1,0
B302022369,302022369,Z0952,681205,246987,171.4293,4965.6404,5,0,1,0
B302022371,302022371,Z1064,681416,247063,3654.3537,11418.1069,12,0,1,0
B302022373,302022373,Z1398,681784,246523,665.3551,4802.874,5,0,1,0
B302022374,302022374,Z0487,681366,246144,149.3135,4233.5032,4,0,1,0
B302022375,302022375,Z0487,681370,246146,139.0161,3941.5374,4,0,1,0
B302022376,302022376,Z0563,681384,246113,102.5906,2747.2577,3,0,1,0
B302022377,302022377,Z0783,680951,246737,180.0021,5463.2248,5,0,1,0
B302022378,302022378,Z1037,681464,246566,195.9855,5559.2778,5,0,1,0
B302022379,302022379,Z1034,681378,246645,324.0817,3815.0992,4,0,1,0
B302022380,302022380,Z1028,681489,246987,123.2985,3667.1547,3,0,1,0
B302022381,302022381,Z1028,681484,246986,215.7724,6417.5207,6,0,1,0
B302022382,302022382,Z0525,681074,246012,186.7088,5352.5294,5,0,1,0
B302022383,302022383,Z1006,681383,247240,1360.5446,7810.91,8,0,1,0
B302022384,302022384,Z1123,681854,246894,92.6413,2790.9604,2,0,1,0
B302022385,302022385,Z0480,681400,245911,1437.9085,9937.0363,10,0,1,0
B302022387,302022387,Z1711,681643,246667,4133.146,8779.6493,9,0,1,0
B302022390,302022390,Z0502,681471,245921,3268.0358,7430.72,7,0,1,0
B302022392,302022392,Z0734,680916,247217,435.9497,13153.3409,14,0,1,0
B302022393,302022393,Z0997,681284,247137,119.6372,3350.093,3,0,1,0
B302022394,302022394,Z0815,680779,247058,190.2185,5791.6359,6,0,1,0
B302022396,302022396,Z0174,680489,248003,240.8529,7422.3098,7,0,1,0
B302022398,302022398,Z0115,681352,246194,1377.6797,33631.0021,37,0,1,0
B302022422,302022422,Z0546,681795,246470,4426.4914,8568.7506,9,0,1,0
B302022448,302022448,Z0572,682216,246267,3785.7293,15592.2627,16,0,1,0
B302022450,302022450,Z0581,682271,246315,3552.953,8627.2708,9,0,1,0
B302022454,302022454,Z1281,682420,246383,13480.8665,87205.8452,96,0,1,0
B302022458,302022458,Z0549,681762,246667,3893.216,9078.4575,9,0,1,0
B302022459,302022459,Z0545,681779,246441,493.2677,15024.5923,16,0,1,0
B302022460,302022460,Z0546,681794,246485,15326.0999,29562.1895,33,0,1,0
B302022461,302022461,Z0492,681684,246343,20332.031,36181.1137,38,0,1,0
B302022462,302022462,Z0492,681670,246341,16611.7019,29560.7397,31,0,1,0
B302022463,302022463,Z0492,681699,246344,17563.414,31254.3237,33,0,1,0
B302022465,302022465,Z1608,681966,247002,448.5278,5867.5999,6,0,1,0
B302022466,302022466,Z1608,681975,247003,1628.8642,21308.6522,22,0,1,0
B302022468,302022468,Z1006,681373,247256,38136.3001,15934.2563,17,0,1,0
B302022469,302022469,Z0933,681219,247008,1839.3537,18531.4104,21,0,1,0
B302022518,302022518,Z1624,680349,247259,258.8098,10437.5619,11,0,1,0
B302022519,302022519,Z0675,681783,247245,179.4104,4490.2074,5,0,1,0
B302022520,302022520,Z0675,681770,247233,6861.2959,12810.2976,15,0,1,0
B302022521,302022521,Z0707,680460,247109,3982.3489,8451.3411,9,0,1,0
B302022523,302022523,Z0707,680421,247101,282.799,8300.4243,8,0,1,0
B302022525,302022525,Z0833,680501,246231,185.9674,2973.2857,3,0,1,0
B302022526,302022526,Z0700,680339,247221,328.5489,9651.0916,10,0,1,0
B302022527,302022527,Z0294,680509,246111,2179.8214,5537.9483,5,0,1,0
B302022528,302022528,Z1417,681149,245833,306.0352,10647.225,11,0,1,0
B302022537,302022537,Z1050,681532,246924,180.4389,5297.8043,5,0,1,0
B302022538,302022538,Z0214,680671,247933,1704.7573,24107.2265,25,0,1,0
B302022539,302022539,Z0214,680682,247924,1876.3772,26534.1285,28,0,1,0
B302022560,302022560,Z0454,681801,245915,91444.3246,87168.4338,93,0,1,0
B302022568,302022568,Z1440,681813.05,247827.12,3120.6056,6758.3445,9,0,1,0
B302022652,302022652,Z1172,682331,247873,9761.6617,7722.8345,8,0,1,0
B302022653,302022653,Z1206,682240,248016,177.9531,2216.8307,2,0,1,0
B302022654,302022654,Z0120,682232,247541,14460.8485,8991.0419,9,0,1,0
B302022663,302022663,Z0066,682260,247718,2381.7892,5744.5356,6,0,1,0
B302022669,302022669,Z0120,682201,247557,17112.0041,10639.3996,11,0,1,0
B302022670,302022670,Z0356,682323,247660,143.9344,4531.9085,4,0,1,0
B302022672,302022672,Z1683,681246.97,247874.28,6937.6522,3439.856,5,0,1,0
B302022674,302022674,Z0132,682302,247575,10695.9578,27174.3694,29,0,1,0
B302022678,302022678,Z0681,682140,247390,150.6469,3573.2248,4,0,1,0
B302022687,302022687,Z1979,682219,247813,0,698.11,0,0,1,0
B302022698,302022698,Z1184,682089,247243,145.4376,4020.5007,4,0,1,0
B302022703,302022703,Z0120,682185,247594,21124.9439,91408.9262,98,0,1,0
B302022716,302022716,Z1529,682017,247391,715.8664,10554.0189,12,0,1,0
B302022723,302022723,Z1164,681937,247529,325.3423,8740.195,9,0,1,0
B302022724,302022724,Z1146,681998,247708,3207.2698,2833.233,7,0,1,0
B302022725,302022725,Z1210,682239,247992,2991.5864,6581.533,6,0,1,0
B302023179,302023179,Z0538,681436,246700,4231.5831,15425.9716,16,0,1,0
B302023180,302023180,Z0538,681473,246607,30212.5936,110138.1196,117,0,1,0
B302023182,302023182,Z0179,680947,247985,264.2353,11247.3894,13,0,1,0
B302023183,302023183,Z1135,681692,247442,3040.3146,6865.4996,7,0,1,0
B302023362,302023362,Z0295,680616,246092,7637.6326,58574.0118,62,0,1,0
B302023364,302023364,Z0922,681209,247138,0,8016.4479,9,0,1,0
B302023774,302023774,Z0663,681350,246443,5666.6776,13230.5405,14,0,1,0
B302023775,302023775,Z0663,681300,246454,65875.1266,153805.0336,165,0,1,0
B302023819,302023819,Z0682,681808,246129,20354.0392,38604.0923,41,0,1,0
B302023820,302023820,Z0682,681810,246113,22356.2932,43218.1273,46,0,1,0
B302023821,302023821,Z0683,681771,246115,49712.487,91378.94,101,0,1,0
B302023822,302023822,Z1940,681785,246139,0,0,2,0,1,0
B302023849,302023849,Z0201,682087,246496,4493.0819,23473.7708,26,0,1,0
B302023850,302023850,Z1949,682422,246213,0,704.48,0,0,1,0
B302023878,302023878,Z0510,681572,245969,677.2198,18736.1415,22,0,1,0
B302023879,302023879,Z0849,680633,246311,723.1987,22346.4876,23,0,1,0
B302024037,302024037,Z1522,681381,246492,132683.074,334354.63,360,0,1,0
B302024208,302024208,Z1088,681702,246700,8314.4414,17211.6531,18,0,1,0
B302024209,302024209,Z0051,681660,246574,11868.7973,70486.5613,78,0,1,0
B302024211,302024211,Z0178,680987,247966,163934.6729,86044.2883,94,0,1,0
B302024212,302024212,Z1417,681187,245800,10945.4738,79573.9974,85,0,1,0
